checkm_completeness,checkm_contamination,contigs,date_modified,genome_id,genome_length,genome_name,genome_status,taxon_id,assembly_accession,genome_quality_flags,quality_pass,quality_reasons,tested_drug_count,stable_rank
100.0,0.0,111,2017-08-08T23:46:29.860Z,573.13629,5683959,Klebsiella pneumoniae KPN1727ec,WGS,573,,,True,,4,0907aa8352d53e285054e6906512018407cc8fae12d9432ebd3c9757cdf011ad
100.0,0.0,81,2017-08-09T07:29:26.258Z,573.14421,5476778,Klebsiella pneumoniae KPN822ec,WGS,573,,,True,,4,0910e86c07ede74b9444ea85561cb56e6dc5d03e2e760d9d89ef19dce9acbfc2
100.0,0.1,126,2024-03-03T20:59:45.584Z,573.66627,5476357,Klebsiella pneumoniae KP_NORM_BLD_113971,WGS,573,,,True,,4,0916028d4e78c5efa508c9b4a238247a1777840ee0f45dc58d22cb3fe7ed720a
99.78,0.11,102,2019-03-24T04:20:22.053Z,573.24416,5568926,Klebsiella pneumoniae strain MUGSI_5,WGS,573,,,True,,4,0924facecd3797c7c1ce5a4c0babc90a890e820b4f9eb7f3fb36a8772f4f2945
100.0,0.0,73,2024-03-03T21:19:29.306Z,573.66948,5354195,Klebsiella pneumoniae KP_NORM_BLD_2255,WGS,573,,,True,,4,0938c457ffae22e6f65127e83cd0412ba05264a395ed8789d98435a214f58688
100.0,0.0,107,2016-09-12T11:21:39.638Z,573.5794,5845239,Klebsiella pneumoniae strain PB450,WGS,573,GCF_900092685.1,,True,,4,0946def3ed2f552cf84622c6514f0529ffd4460a992b2a6f718d67acb861aceb
99.78,0.11,62,2019-07-15T16:25:38.640Z,573.26225,5573011,Klebsiella pneumoniae strain 5012STDY7312692,WGS,573,GCA_900775595.1,,True,,4,09638c521f8e548345dd14a310d9522176be2308f7cc76d7ba3208c5841141f3
100.0,0.3,81,2017-08-08T17:24:15.617Z,573.13196,5394085,Klebsiella pneumoniae KPN1205ec,WGS,573,,,True,,4,0973c83ff787eae398ff925c6990457b74a4137103db7a11c9f1e1a9fb7f0866
100.0,0.7,302,2017-08-08T14:45:03.453Z,573.12937,5567975,Klebsiella pneumoniae 3251,WGS,573,,,True,,4,097ab253a36cdca331caf514e12622308cc08a231b7df798feafd6af8f02fd0c
99.78,0.11,89,2019-01-31T09:12:21.946Z,573.23228,5662506,Klebsiella pneumoniae strain KP_343,WGS,573,GCA_003944885.1,,True,,4,09a2415f0dc9b7417afb6d7d2b9ec9e0cd7887940500ca523a7eb6c4e6461d7c
100.0,0.0,66,2017-08-09T00:21:10.568Z,573.13696,5349674,Klebsiella pneumoniae KPN1831ec,WGS,573,,,True,,4,09a452d2fc9a0281f5e2288fcc7eb7647beeba2e4ba7cb0847447160ad5375dc
100.0,0.0,74,2017-08-08T22:16:46.654Z,573.13467,5506433,Klebsiella pneumoniae KPN1536ec,WGS,573,,,True,,4,09aca6106251b011bf681cd52648e2822832f4689d1858bbb908cfc5b11b781d
99.78,0.0,143,2019-07-15T15:21:25.016Z,573.26111,5376987,Klebsiella pneumoniae strain 5012STDY7312576,WGS,573,GCA_900774465.1,,True,,4,09d19e5df3a70f9197278b1019e3f62ed395d45d7af60ae2782b26c12f3447c4
100.0,0.3,138,2017-08-08T23:15:17.611Z,573.13573,5564502,Klebsiella pneumoniae KPN1667ec,WGS,573,,,True,,4,09df00ee3c18704fc8d1bce51b51007e6de958e079d61baaf6b3ac6ca32812f4
99.78,0.0,74,2019-07-15T16:08:23.573Z,573.26199,5631328,Klebsiella pneumoniae strain 5012STDY7312570,WGS,573,GCA_900775335.1,,True,,4,09e0c8f6e45a26f51f33f526eedddac1d91c5afd1228fb6b8cf4677e8d9580d1
100.0,0.0,305,2017-08-08T15:47:55.503Z,573.13027,5505496,Klebsiella pneumoniae 26,WGS,573,,,True,,4,0a040f78c25b1923a2228b02d6f80d1aabb5130643aa5c4b927d37b95c784987
99.78,0.11,240,2019-03-24T03:33:28.148Z,573.24308,6030343,Klebsiella pneumoniae strain 463,WGS,573,,,True,,4,0a5c751e62a8a4f975b50c207e43e6f9441a3d65d96b5536c46059d530a7a5b5
100.0,0.3,153,2017-08-08T23:58:03.605Z,573.13654,5440831,Klebsiella pneumoniae KPN1758ec,WGS,573,,,True,,4,0a63fb12a10ad06f46554640eda4ad17b8cb7f36f2549b1d2b4b15434f349da8
100.0,1.3,243,2017-08-08T15:20:20.468Z,573.12984,5125248,Klebsiella pneumoniae 63,WGS,573,,,True,,4,0a765a29d0e94d4a028508c427e78dc5727a33ab73bb62a55d3cd1b2b706c555
100.0,0.0,85,2024-03-03T20:34:04.620Z,573.66201,5362604,Klebsiella pneumoniae KP_NORM_URN_2015_109627,WGS,573,,,True,,4,0a8479c6104b3a2c241815d10a169aee9bc058f7084df4c1bca9d59093723cff
100.0,0.0,330,2017-08-08T15:27:23.252Z,573.12996,5485597,Klebsiella pneumoniae 54,WGS,573,,,True,,4,0a889142569ffa18634755631def12e21caa58474722b965ae2554d1fd6162f3
99.3,0.0,111,2017-08-09T08:16:28.131Z,573.14485,5473598,Klebsiella pneumoniae KPN909ec,WGS,573,,,True,,4,0a9ccb6217404737464184e0b3a7998fe29ed46ba66200094f272633dd4c99c9
100.0,0.0,112,2017-08-09T00:19:18.176Z,573.13690,5382888,Klebsiella pneumoniae KPN1824ec,WGS,573,,,True,,4,0aa1b1ee7e29a266686557ec637593baed49789a96b7cec50e6e7cb05e916409
100.0,0.0,45,2024-03-03T21:22:13.652Z,573.66989,5225933,Klebsiella pneumoniae KP_NORM_BLD_60421,WGS,573,,,True,,4,0ac150ce7fb1c554dd28baa951aaea0bd7b1b74e75b642e9d0688ce2ed345062
98.3,0.3,105,2017-11-30T21:42:04.174Z,573.15555,5584995,Klebsiella pneumoniae strain KSB1_10E,WGS,573,,,True,,4,0aca757c14f29628205b11ed370607f4d5f4b9fbbbd176d0e43f2e7ed26a22a4
99.78,0.0,26,2019-07-15T16:41:36.718Z,573.26264,5311416,Klebsiella pneumoniae strain 5012STDY7626378,WGS,573,GCA_900775965.1,,True,,4,0acad82c85d5154d8f9a82cc61c4b3a8c2b32b222b5f1ca358ff10b0c355acea
100.0,0.2,106,2024-03-03T21:30:38.857Z,573.67099,5446054,Klebsiella pneumoniae KP_NORM_BLD_63333,WGS,573,,,True,,4,0ad2f581e22d25bee06f9557c5af01cff1e2c21b8503523f6ef65bfab6071fe9
100.0,0.0,65,2017-08-08T16:47:27.256Z,573.13124,5352621,Klebsiella pneumoniae KPN1122ec,WGS,573,,,True,,4,0b0f8ad27dd77db2f433f819d0b2f5dfaffceb51cca74228539b3f67b6ee228f
99.78,0.0,43,2019-07-15T16:04:43.680Z,573.26186,5548303,Klebsiella pneumoniae strain 5012STDY7312616,WGS,573,GCA_900775195.1,,True,,4,0b167284f19b5ec58a53668e5386d969c51fa778a07c683df6fa017b7c5de456
100.0,0.0,132,2017-08-08T16:57:33.785Z,573.13143,5779268,Klebsiella pneumoniae KPN1145ec,WGS,573,,,True,,4,0b29915ac095f1d01bbf90a288c1c42d2d249b9b118a4c4a69284c6be1db91d6
100.0,0.0,84,2024-03-03T21:20:59.892Z,573.66978,5469150,Klebsiella pneumoniae KP_NORM_BLD_3093,WGS,573,,,True,,4,0b59bb21ac112dc73d3ced9cf4f7707d3f4a4b697e5ab7d37af079c513b8ba8c
100.0,0.0,84,2016-08-27T17:07:09.142Z,573.5681,6054570,Klebsiella pneumoniae strain PB5,WGS,573,GCF_900093005.1,,True,,4,0b664c225d8a6ba606a05eaf536d12771f338023825849209d91c24a7bfffa41
100.0,0.0,156,2017-08-09T05:35:42.287Z,573.14254,5517173,Klebsiella pneumoniae KPN580ec,WGS,573,,,True,,4,0baacf65ca69c6a1c86cd0bdc662d052f4de54796a5f80a4af406248867043a4
100.0,0.0,111,2017-08-09T09:00:16.148Z,573.14549,5542587,Klebsiella pneumoniae KPN997ec,WGS,573,,,True,,4,0bb80320ab36db694c6b9e0a38d9742fa3691db63ba0b30f89add39f9cd9a8cb
99.7,0.3,91,2017-08-08T21:03:40.816Z,573.13321,5451173,Klebsiella pneumoniae KPN1363ec,WGS,573,,,True,,4,0bc68ad269e072f7a55d9a9b44235a31a835a7b4b98b5f4f276e492e6adc1b32
100.0,1.0,104,2017-08-08T17:18:33.993Z,573.13183,5588017,Klebsiella pneumoniae KPN1191ec,WGS,573,,,True,,4,0c00ba656a794d85daa50236e7a7710046d467e804f2f7a8d256b3c7033f89cd
99.78,0.0,4,2020-12-01T02:46:40.276Z,573.34297,5565136,Klebsiella pneumoniae strain INF065-sc-2279980,Complete,573,GCA_904866425.1,,True,,4,0c2ffa21a6ba6622b994fa7551e907f2ad75095cc476ccab9678c6efe8cfb5e2
100.0,0.0,86,2017-08-09T05:33:01.747Z,573.14249,5463651,Klebsiella pneumoniae KPN575ec,WGS,573,,,True,,4,0c58eef1a52549517a2f1d376a84f0471d3ff5ad32f69312f1f608af6b065788
100.0,0.0,75,2017-08-09T05:51:26.163Z,573.14285,5396339,Klebsiella pneumoniae KPN618ec,WGS,573,,,True,,4,0c6f9e0a41bd8c06acedb03a217daddcefcbefcccf0bc8cc37cba32567d8b093
100.0,0.0,63,2017-08-09T01:27:29.765Z,573.13818,5458721,Klebsiella pneumoniae KPN1985ec,WGS,573,,,True,,4,0cc1bff326aa1b6bb33e27731aa21c7644389aed665af58c2cd6254fa6ca7103
100.0,0.0,267,2017-08-08T14:45:20.086Z,573.12938,5462092,Klebsiella pneumoniae 3329,WGS,573,,,True,,4,0cca30520d7dbd6e0666b999d3e79119245f34417b3ca189c1fb7948afb0b4f6
99.78,0.0,42,2019-07-15T15:33:02.428Z,573.26131,5241924,Klebsiella pneumoniae strain 5012STDY7312748,WGS,573,GCA_900774665.1,,True,,4,0ce68db776a740d585ced6a1d541867c7bf6e350ebb68a8fe89391232fa2029b
100.0,0.0,75,2024-03-03T21:01:43.669Z,573.66664,5500408,Klebsiella pneumoniae KP_NORM_BLD_115366,WGS,573,,,True,,4,0cf69c15ffae57b769d54b2e580855b9a84484e72b958ccc74862cf600e16460
100.0,0.0,63,2024-03-03T21:20:51.345Z,573.66968,5438806,Klebsiella pneumoniae KP_NORM_BLD_2803,WGS,573,,,True,,4,0d1bc4eed3a6bccb60e6e15796c985c37ded2510c8a0c846fda63b2db4ba08d7
99.78,0.11,167,2019-07-15T16:53:12.070Z,573.26285,5292311,Klebsiella pneumoniae strain 5012STDY7626403,WGS,573,GCA_900776175.1,,True,,4,0d223785079962881503a886507a2a93822d7c7b4fa1acb823b39a1ec7db5598
100.0,0.0,68,2024-03-03T21:27:16.516Z,573.67066,5383468,Klebsiella pneumoniae KP_NORM_BLD_62484,WGS,573,,,True,,4,0d2cacb6b1ee93623e106b8094a8241039f7dc69753205b2a79c37b0f9cdd1ed
99.78,1.64,302,2019-01-31T18:11:25.349Z,573.23233,5469128,Klebsiella pneumoniae strain KP_008,WGS,573,GCA_003965135.1,,True,,4,0d30f76c9623eddb1c2f3a85e27c0d9d87c6fc3b7e147a5e5ff44e8e5b3379c1
100.0,0.0,69,2017-08-09T00:19:57.090Z,573.13694,5355796,Klebsiella pneumoniae KPN182ec,WGS,573,,,True,,4,0d3381f6ee30eb9410dcaea4ca86e7fae028d949ab242df08d4ddfc6c69bd8f7
99.78,0.0,16,2019-07-15T17:13:03.959Z,573.26320,5140395,Klebsiella pneumoniae strain 5012STDY7626440,WGS,573,GCA_900776525.1,,True,,4,0d3a5c537d18db85b56598bef0ec47871b565efd4b69bbd9128453c5db8cc38f
100.0,0.0,58,2024-03-03T21:24:47.258Z,573.67025,5441959,Klebsiella pneumoniae KP_NORM_BLD_61295,WGS,573,,,True,,4,0d3f4925c8d56d23ddfea840c967668381b8860580811bfa146d29340744a7ee
100.0,0.0,66,2024-03-03T21:18:40.792Z,573.66943,5302999,Klebsiella pneumoniae KP_NORM_BLD_2015_116590,WGS,573,,,True,,4,0d68e792a9408bfac61ce574bc63aa039c2dc61ac698b39d50fc1fb50b20bfac
100.0,0.0,211,2017-08-08T15:36:51.593Z,573.13008,5556245,Klebsiella pneumoniae 3302,WGS,573,,,True,,4,0d7b220e8d55f3594003446f2bfd92d0bf6361ecb8f9784b671db4d7f04d09d8
100.0,0.0,79,2017-08-08T18:23:47.379Z,573.13306,5557235,Klebsiella pneumoniae KPN1346ec,WGS,573,,,True,,4,0d9a9d2adc7657f75b8e0af2720c98fa56c4b2f0a7ab7db3e39136805c61aee3
100.0,0.0,297,2017-08-08T13:50:45.942Z,573.12867,5484958,Klebsiella pneumoniae 3345,WGS,573,,,True,,4,0db52f15a8c2bd31325887faa32feb4b7f1d2e6d5f0cf256097b6124605a4fb5
100.0,0.0,77,2024-03-03T21:31:31.030Z,573.67117,5420701,Klebsiella pneumoniae KP_NORM_BLD_70,WGS,573,,,True,,4,0dd449997ece5895a72ade0b27a1bdeca1664258aa4554b4d33fd95707f51828
100.0,0.1,57,2024-03-03T21:10:25.685Z,573.66796,5265372,Klebsiella pneumoniae KP_NORM_BLD_13739,WGS,573,,,True,,4,0ddbdf8e4a3b5ff80f17551764f859922b5f7833b83773841522ae4b9ff8f6f1
100.0,0.0,116,2024-03-03T21:05:54.049Z,573.66724,5532593,Klebsiella pneumoniae KP_NORM_BLD_116446,WGS,573,,,True,,4,0de1ed5d03427498f00de13bb857312b66a0a6a8848d0b96f0530c904de4d727
100.0,0.0,71,2017-08-08T23:44:40.517Z,573.13627,5553236,Klebsiella pneumoniae KPN1725ec,WGS,573,,,True,,4,0e0a79f7cc01fbe90184a5f72dee7a7d14f919a34918ac7120edcf1f2e5538d9
99.78,0.0,88,2022-04-12T01:32:50.669Z,573.46859,5838217,Klebsiella pneumoniae KP-28P,WGS,573,,,True,,4,0e0e50c5868135a3e4ee198cccf11a5fc238910dc178218fe9ee70d8f1adbf81
100.0,0.0,90,2017-08-09T06:39:16.935Z,573.14356,5421537,Klebsiella pneumoniae KPN733ec,WGS,573,,,True,,4,0e1df589c4ba732a380d8ff2cd3b3abaeaaa2fe2296aa0c5046f82efb9e84a60
100.0,0.0,139,2017-08-09T01:08:09.888Z,573.13781,5604415,Klebsiella pneumoniae KPN1929ec,WGS,573,,,True,,4,0e3bcff0769261bfc6bb6cfb097ec44175a3543b3b39d437bdc980e555bed691
99.3,0.1,114,2017-11-30T21:42:44.800Z,573.15526,5462514,Klebsiella pneumoniae strain INF204,WGS,573,,,True,,4,0e510c7031b3d746c07372f4d55179dcbcadd8209025fc7fc72b81fa6976bd4c
100.0,0.7,355,2017-08-08T14:35:59.505Z,573.12927,5572589,Klebsiella pneumoniae 116,WGS,573,,,True,,4,0e5e5d71aeb8b9bf4806522a4cfbbcd331b00248d49391d2a2d732ea2f071818
98.0,0.8,54,2017-08-09T04:51:00.469Z,573.14170,5523578,Klebsiella pneumoniae KPN458ec,WGS,573,,,True,,4,0e641bf703a417a7d16389483ff9a4a10cc4c1ac2794fd8cc684ef1e15e5c778
100.0,1.8,173,2017-08-08T21:07:03.087Z,573.13325,5275152,Klebsiella pneumoniae KPN1366ec,WGS,573,,,True,,4,0e6bb2d169c15c465dc9b478dd7ca25b449031b766de275dbf341a94344b9039
99.1,0.0,183,2024-03-03T21:01:59.555Z,573.66661,5510461,Klebsiella pneumoniae KP_NORM_BLD_115327,WGS,573,,,True,,4,0e71f2b9343c8a2282e15e86b64449b535b730dcc2a776ed0f678bed8bf68dfe
100.0,0.0,59,2017-08-09T05:37:19.166Z,573.14257,5368037,Klebsiella pneumoniae KPN583ec,WGS,573,,,True,,4,0e900792c39e8f22073ad7e01095fa674f49b4733a56e1ff4e499f6e5cef17eb
100.0,0.3,103,2017-08-09T01:59:57.004Z,573.13868,5470843,Klebsiella pneumoniae KPN2042ec,WGS,573,,,True,,4,0e9c5a21e97c97a9859f4684d1d12b7984b53f5d86ff06dfd00692aabb523553
100.0,0.0,141,2017-08-09T03:15:20.212Z,573.13989,5561062,Klebsiella pneumoniae KPN248ec,WGS,573,,,True,,4,0eb45426d8be99e7ba6686240ad128e107edbbe74c97e0975797293981a2152a
100.0,0.0,119,2017-08-09T06:12:59.702Z,573.14324,5387704,Klebsiella pneumoniae KPN695ec,WGS,573,,,True,,4,0ec226d0238f41186e6d613dd7963af81b20c59f00ad994c2ba71dc63f9e0d03
99.78,0.11,29,2022-03-25T08:19:48.947Z,573.46084,5668830,Klebsiella pneumoniae INF112,WGS,573,,,True,,4,0ed74f4405547944f43c7cc008c469244fcbe1810be0b695788d31f9212e84cf
100.0,0.0,86,2017-08-09T08:38:19.502Z,573.14517,5479008,Klebsiella pneumoniae KPN950ec,WGS,573,,,True,,4,0ee0748d6eb9806d88d0fd1bd344bcf6f00f6dd22a824ff09ff061578ca66247
100.0,0.0,65,2017-08-08T16:38:00.116Z,573.13107,5353433,Klebsiella pneumoniae KPN1103ec,WGS,573,,,True,,4,0efa3f7ec5d741cb2b3762ab6004ccde41e57937ef3a8c0ba8e7e428285fe95f
99.78,0.11,5,2020-12-01T02:26:37.153Z,573.34252,5723333,Klebsiella pneumoniae strain KSB1_8D-sc-2280250,Complete,573,GCA_904863415.1,,True,,4,0efcc90345d0e6e4391625b11592362800073a4127df803f8d67a53b0b4ee376
99.78,0.0,72,2022-03-25T08:26:09.582Z,573.46112,5329580,Klebsiella pneumoniae KSB2_2D,WGS,573,,,True,,4,0f09ee2fd3f903ceacee13fc0731309e6f4e42be82bde74af3bc92924b9689bf
100.0,0.0,89,2017-08-08T23:36:53.735Z,573.13613,5557267,Klebsiella pneumoniae KPN1710ec,WGS,573,,,True,,4,0f211a26fadda0109453a35fe54934e47ba213635cb45c6fe02e9911e090f42a
100.0,0.3,119,2017-08-09T02:30:35.038Z,573.13917,5752715,Klebsiella pneumoniae KPN2094ec,WGS,573,,,True,,4,0f26b32f00865fc2f931a375edffa479ef7cb9a2962c6cef226d32400ac79356
100.0,0.1,69,2024-03-03T21:16:38.353Z,573.66902,5377573,Klebsiella pneumoniae KP_NORM_BLD_2012_85462,WGS,573,,,True,,4,0f3275cb02922c0211c0c43813da9369fe2dceac619ef66ccdcd6a2ce040565c
100.0,0.3,151,2017-08-09T07:19:02.577Z,573.14405,5702910,Klebsiella pneumoniae KPN801ec,WGS,573,,,True,,4,0f48607f9651a854c7cb038953282e9432f5079fcd92c581b41268cb5a163681
100.0,0.0,118,2017-08-08T21:04:37.508Z,573.13311,5388421,Klebsiella pneumoniae KPN1350ec,WGS,573,,,True,,4,0f683ea44f6b3aa922f98b8a588525bbccc2d4ba26e6d551b77cddcaaa3752b4
100.0,0.0,74,2024-03-03T21:26:05.002Z,573.67040,5515107,Klebsiella pneumoniae KP_NORM_BLD_61877,WGS,573,,,True,,4,0f68f0ec51c5f9272c578d8fc38a104fbcb7312e578c5efd80e3ce11077c4a8f
100.0,0.3,53,2017-11-30T23:00:24.404Z,573.15615,5159724,Klebsiella pneumoniae strain KSB1_7B,WGS,573,,,True,,4,0f72615aa7b9d2cc257d1a88f67e6eb34fbb47321a26ca9c64c22ad00644bb0a
99.78,0.33,149,2019-01-31T07:18:13.992Z,573.23207,5595275,Klebsiella pneumoniae strain KP_215,WGS,573,GCA_003937065.1,,True,,4,0f76db8c47ace4e6ddb7c3efed14d47121fb60752cc71f093520a3f1a4921ae6
97.7,0.0,47,2024-03-03T21:04:41.008Z,573.66716,5081895,Klebsiella pneumoniae KP_NORM_BLD_116392,WGS,573,,,True,,4,0f8f5cfbdbee288bae8e9818e6ec63103c710ae835004977c5a7b195f3a72907
100.0,0.0,88,2017-08-09T03:42:48.642Z,573.14039,5411443,Klebsiella pneumoniae KPN304ec,WGS,573,,,True,,4,0f95521ef98b94326bc3bdfd188660672728fc18c92e7e9c9fc655267557e3f2
100.0,0.0,79,2017-08-09T06:07:32.640Z,573.14316,5435338,Klebsiella pneumoniae KPN685ec,WGS,573,,,True,,4,0fb5712fa9692f8e75cd219a072289276c39828ee673312ff5ab58e5d07d588c
100.0,0.0,98,2017-08-09T08:28:19.292Z,573.14503,5502612,Klebsiella pneumoniae KPN931ec,WGS,573,,,True,,4,0fbb13e2575936fea227317d3d2387bc346efd7b9a1f15badb28395dd3ee14b0
100.0,0.0,105,2017-08-09T04:59:35.199Z,573.14188,5539551,Klebsiella pneumoniae KPN481ec,WGS,573,,,True,,4,0fc59a0b0fbf38af9c43ce7a874aa490a73f1c32e810e15168471f2cfac88a3b
100.0,0.1,63,2024-03-03T20:57:24.673Z,573.66593,5397993,Klebsiella pneumoniae KP_NORM_BLD_112121,WGS,573,,,True,,4,0fd3941f003ff801dee410b893cde4e47ac72df5a3cf5e2a63f94296c0f63402
100.0,0.7,68,2017-11-30T23:01:07.140Z,573.15619,5360306,Klebsiella pneumoniae strain KSB1_6F,WGS,573,GCA_904866355.1,,True,,4,0fd4158e62c3c76de17e709f5b5ef00ef636df5790f92b14b8dd8bb5ee1c8c02
100.0,0.7,89,2017-08-09T04:28:26.433Z,573.14127,5406258,Klebsiella pneumoniae KPN406ec,WGS,573,,,True,,4,0fdc50bbcca7104d93a8bca0134c2ace1efedaa7f1a9a01e9ac6637bb7335c34
99.78,0.0,103,2019-07-15T16:07:34.652Z,573.26198,5435805,Klebsiella pneumoniae strain 5012STDY7312662,WGS,573,GCA_900775325.1,,True,,4,0fdd0805cf8df7cac30d5184428fcb933fce42158fd3a83c61ebca43572ae4f3
100.0,0.0,85,2024-03-03T21:18:11.658Z,573.66920,5636751,Klebsiella pneumoniae KP_NORM_BLD_2013_92947,WGS,573,,,True,,4,0fdd4adb3d34e9d01ed6fb8bbfb14386ee644f080658757c02490769148129db
99.78,0.0,32,2019-07-15T15:26:34.852Z,573.26115,5370588,Klebsiella pneumoniae strain 5012STDY7312733,WGS,573,GCA_900774505.1,,True,,4,0ff1ad647536d53be96fd21254216111153d10fc8370b13936924aac84ec92f2
100.0,0.0,48,2024-03-03T21:16:35.820Z,573.66901,5302372,Klebsiella pneumoniae KP_NORM_BLD_2012_85073,WGS,573,,,True,,4,10183bf66ef1abdb68d89cfa0975b18aca84621c946e610acb564375dbd6995f
100.0,0.0,83,2017-08-09T03:51:44.570Z,573.14055,5496092,Klebsiella pneumoniae KPN321ec,WGS,573,,,True,,4,101f90386b0b40f9458fd6e3100a931f586d1b886217ac89adea181e72e68270
100.0,0.0,104,2017-08-09T05:33:51.611Z,573.14252,5351543,Klebsiella pneumoniae KPN578ec,WGS,573,,,True,,4,1026e65d8f60552a26afc193263e269b22b6023de3f0d251f0c3c8938cbceaeb
100.0,0.0,76,2017-08-09T04:19:49.646Z,573.14108,5441061,Klebsiella pneumoniae KPN385ec,WGS,573,,,True,,4,10288d18861888ff5071d2d8eab77cb25a82c2ed2125589e33631274fe07d9b4
100.0,0.1,164,2017-08-09T03:21:33.863Z,573.14000,5840611,Klebsiella pneumoniae KPN261ec,WGS,573,,,True,,4,1028ffd64083de14c3dbb86131f7ca6ffc2c35d9827db2cbf28ce3c9411955d0
100.0,0.3,128,2017-08-08T18:18:47.435Z,573.13294,5488878,Klebsiella pneumoniae KPN1333ec,WGS,573,,,True,,4,102c2942fb25323e454eebc4f2d780683840d85f2f0c527680bb0d4a0d6c1dcc
100.0,0.0,126,2017-08-08T23:16:56.318Z,573.13578,5552738,Klebsiella pneumoniae KPN1674ec,WGS,573,,,True,,4,104589cc1e05a72edb6fa0a8c450dadf02cecc2e7b63f5d75cb12584e874e92d
99.78,0.0,69,2022-03-25T08:29:29.152Z,573.46109,5526784,Klebsiella pneumoniae KSB1_3I,WGS,573,,,True,,4,106c404bddb063d30ce0fdc832d0908292440ab8bfdd63d65870ca90d0d23c3c
100.0,0.0,93,2017-08-09T02:33:33.366Z,573.13922,5522666,Klebsiella pneumoniae KPN2101ec,WGS,573,,,True,,4,107c03babcb616a284ded15dbd1ba9fef73d942a345e873e21b0d15ebde9c428
99.67,0.0,81,2019-01-31T08:08:28.047Z,573.23225,5707241,Klebsiella pneumoniae strain KP_307,WGS,573,GCA_003940165.1,,True,,4,10aeeba78f7fa8a80d4d6859a081b5ce478985a9b049d1b355a85af6a914b658
99.78,0.0,106,2019-03-24T04:23:18.355Z,573.24408,5685966,Klebsiella pneumoniae strain MUGSI_39,WGS,573,,,True,,4,10b98ca3753cd6088e12b79b807773ceefbc22897f056540674e6d42954e31e3
100.0,0.0,124,2017-08-09T08:25:43.268Z,573.14498,5568849,Klebsiella pneumoniae KPN926ec,WGS,573,,,True,,4,10b9976b7e98d4a8571f53ff5d6a57ba10daa7b68bf63f3e60b691ae948c1403
100.0,0.0,74,2024-03-03T20:32:44.327Z,573.66191,5420915,Klebsiella pneumoniae KP_NORM_BLD_2015_117563,WGS,573,,,True,,4,10ef781da4f56078ab012bf59a23ceb7c1c7c89d200e72199a69218fb935a349
100.0,0.0,65,2024-03-03T20:33:51.678Z,573.66200,5373679,Klebsiella pneumoniae KP_NORM_URN_2015_109604,WGS,573,,,True,,4,10f18aa5c65bf380913c5ed2a423f6bfd9c2d10711834dc4560a2f0fc257f9fb
99.78,0.11,127,2022-03-25T08:23:03.349Z,573.46089,5519759,Klebsiella pneumoniae KSB1_2B,WGS,573,,,True,,4,10f5b202dfe6fb8181cfb64b04eb210a5c1adcb54dc20868e325e4e478e816d3
100.0,0.0,47,2017-11-30T21:07:26.519Z,573.15521,5496649,Klebsiella pneumoniae strain INF168,WGS,573,GCA_904864475.1,,True,,4,10fdf85d6723df456b75a1f203d834c72d70af7dbf1f3a34a37053a0bcfc39c6
99.78,0.0,140,2019-03-24T04:23:30.581Z,573.24409,5501569,Klebsiella pneumoniae strain MUGSI_4,WGS,573,,,True,,4,11276786e1fe0422edd083d289ec641e0792e259db30dd0b7aa52b8eba2b34bb
100.0,0.1,57,2024-03-03T21:34:08.910Z,573.67169,5212045,Klebsiella pneumoniae KP_NORM_URN_2015_108182,WGS,573,,,True,,4,1130e1c8b9d3320f3ab1646c95910e0058c87cd40cfb077436ede6472b31c805
100.0,0.1,92,2024-03-03T21:19:31.805Z,573.66942,5725623,Klebsiella pneumoniae KP_NORM_BLD_2242,WGS,573,,,True,,4,11367266678cc88a58e497a2aa2360d13e27389c2c50ba44516e179e36278287
100.0,0.0,84,2017-08-09T05:58:05.691Z,573.14298,5514599,Klebsiella pneumoniae KPN641ec,WGS,573,,,True,,4,11381c51723440085dd58e0dbb3a3a5bfa42eb1c6a5c65ff389a44a55bab8391
100.0,0.0,114,2017-08-08T23:28:32.609Z,573.13596,5746315,Klebsiella pneumoniae KPN1693ec,WGS,573,,,True,,4,11496f2f1f799a9874a7dc72938e11643a6d94a6981a9e4625feed0df78369d6
100.0,0.0,62,2024-03-03T21:30:36.450Z,573.67109,5098493,Klebsiella pneumoniae KP_NORM_BLD_63825,WGS,573,,,True,,4,117b65a12099d70e6b71f3f88ad8c882ec6bf95c5ded135e8f29204c7c59ee50
99.78,0.0,91,2019-01-31T07:05:45.406Z,573.23200,5566290,Klebsiella pneumoniae strain KP_116,WGS,573,GCA_003936465.1,,True,,4,11864f5739794e7743cce2a19dae90857926e05665c54d452346fcc0893e930a
100.0,0.0,73,2024-03-03T21:00:36.975Z,573.66641,5487769,Klebsiella pneumoniae KP_NORM_BLD_114331,WGS,573,,,True,,4,11a5ef00db17aff83129a622c50389b32b18feba5e9a1e614c3b060348155973
100.0,0.3,164,2017-08-09T00:36:36.940Z,573.13724,5645178,Klebsiella pneumoniae KPN1861ec,WGS,573,,,True,,4,11f2b39f4e9f30cf75be9c10d310c3be2e6470760befbc540396d0b1051e0894
100.0,0.7,140,2017-08-09T00:52:14.487Z,573.13752,5707569,Klebsiella pneumoniae KPN1890ec,WGS,573,,,True,,4,1207173dc5bd705f7cdd1e5dcb908f5fc8b29b709cad8ce188187c1b3d64b5b8
